tid,topicId,replies,favorite,support,historyPV,yesterdayPV/yesterdayUV,yesterdayUV,dateline
12332102,8,22,0,1,1772,1.0333333333333334,30,1134100
11857142,4,9,0,0,578,1,1,24934323
12300991,2,44,,1,2604,1,2,2043218
12315027,21,5,0,0,618,1,5,1367296
11872646,2,1,0,0,1302,1,1,24207888
12366814,3,6,,0,115,1,13,229329
12366066,1,54,0,0,1985,1.0147058823529411,68,279595
12362860,1,6,0,0,666,1,1,515306
11845741,7,30,,0,3913,1,1,26250951
12302418,30,115,,1,4442,1.0666666666666667,75,1992140
12367785,3,4,0,0,177,1.045045045045045,111,140700
12018784,12,4,,0,1519,1,1,13741167
12363206,3,18,0,0,2224,1.0625,112,499363
12324011,24,17,0,3,2401,1.07035175879397,199,1207786
12367680,30,1,0,0,41,1.0555555555555556,36,146610
12118736,27,5,,1,2591,1.1,20,8350421
12368485,30,1,0,0,139,1.2,75,60979
12368391,16,1,,1,69,1,19,68547
12365847,12,2,0,0,319,1,9,315003
12214251,2,25,,1,1583,1.1365979381443299,388,4464344
12361639,2,75,,0,6630,1.113375796178344,785,525029
12361718,1,17,0,0,1313,1,2,523146
12359133,12,22,,0,3716,1.1046511627906976,172,618335
12305959,21,7,,0,849,1,2,1876226
12366309,24,3,,0,1365,1.0632183908045978,174,263355
12368390,23,9,0,0,160,1.5384615384615385,26,68584
12366369,6,7,0,0,351,1.0185185185185186,54,259185
11863094,21,6,0,0,3573,1,4,24653667
11910238,2,4,,0,474,1,1,21927882
12346827,12,34,0,0,2149,1,8,1029134
12313942,2,7,,0,453,1.05,60,1427541
11802711,18,59,0,4,13743,1,45,29469053
12368328,7,4,,0,123,1.0689655172413792,87,74933
12365045,2,11,,0,987,1.1111111111111112,9,357974
12300645,2,143,0,2,8643,1,2,2050085
12368151,6,12,0,0,653,1.16,225,88851
12365873,2,59,,0,2349,1.066193853427896,423,312398
12368458,30,0,0,0,73,1.162162162162162,37,63477
12087777,27,12,0,0,3755,1.0476190476190477,21,9816733
12368159,2,0,0,0,80,1.056338028169014,71,88082
12306614,24,49,,11,4713,1.0421052631578946,95,1828674
12360488,10,1,0,0,350,1,3,592522
12349089,5,2,0,0,787,1.0555555555555556,36,884242
12288462,16,4,0,0,890,1.119047619047619,42,2509949
12329370,1,54,,0,2167,1,9,1151170
12368508,23,7,0,0,78,1.1176470588235294,17,59053
12245837,7,523,,18,24409,1.0571428571428572,35,3814795
12366264,10,6,0,0,791,1.0163934426229508,61,266459
12368134,30,7,0,0,208,1.1866666666666668,150,90728
12043015,25,8,,1,3689,1,7,11562940
12368266,30,4,,0,277,1.0782608695652174,115,79489
12366885,10,9,0,0,529,1.0714285714285714,112,224613
12077269,21,18,,0,6628,1,17,10248592
12368303,23,4,0,0,217,1.0454545454545454,22,77147
12368333,7,3,0,0,69,1.1372549019607843,51,74638
12368065,1,13,,0,541,1.053932584269663,445,96435
12364674,17,8,0,0,510,1.0158730158730158,63,382489
12364951,2,139,,0,10428,1.0547445255474452,274,360646
11857567,2,38,,0,21638,1,1,24912667
12284413,2,17,0,0,852,1,3,2686592
12361440,1,45,0,0,1601,1.0736842105263158,95,533118
12366925,2,22,,0,527,1.1232876712328768,146,215625
12359354,24,3,,2,1800,1.0136986301369864,73,611206
12368442,10,8,0,0,216,1.1458333333333333,48,64622
11900540,2,21,,0,2941,1,1,22616638
12296094,2,77,,0,2037,1,2,2175410
12298304,2,28,0,0,1756,1.5,2,2097391
12368090,2,49,,2,1515,1.1691275167785236,745,94813
12367858,24,5,0,0,703,1.1318181818181818,440,133354
12368282,2,5,0,0,909,1.0527182866556837,607,78430
12365769,3,10,0,0,380,1,13,320017
11975075,21,26,0,2,10215,1,48,17519167
12368220,21,0,,0,69,1.0857142857142856,35,83472
12367913,24,2,0,0,572,1.0892857142857142,336,108733
12368064,2,15,0,0,843,1.069182389937107,318,96453
12366935,7,8,0,0,181,1.0909090909090908,33,201532
12368255,24,2,,0,597,1.0901639344262295,244,80234
12209783,24,9,0,0,2335,1.02,50,4572186
12366036,2,4,0,0,453,1,5,283428
12368491,10,4,0,0,97,1.1875,32,60646
12256293,21,8,0,1,1295,1,5,3632805
12368483,30,0,0,0,65,1.1111111111111112,36,61154
12079502,4,4,,0,914,1,1,10155472
12367347,4,3,,0,194,1,22,169788
12361621,1,29,0,0,1946,1,2,526166
12368117,7,12,0,1,258,1.0772357723577235,246,92264
12367743,2,14,,0,1243,1.0687960687960687,407,143272
12368438,30,0,0,0,105,1.1272727272727272,55,64877
12365532,3,5,0,0,200,1,5,335446
12367956,2,11,0,0,489,1.0520833333333333,192,104917
12307601,10,20,0,0,2725,1,2,1791449
12367489,24,3,0,0,877,1.0571428571428572,315,161563
12366650,6,13,0,0,1140,1.069767441860465,258,238249
12307707,21,3,0,0,956,1,7,1786420
12368055,2,17,0,0,1350,1.0665634674922602,646,97243
12365395,7,101,,1,4182,1.0824742268041236,485,343056
12311154,24,18,0,0,1731,1.0819672131147542,61,1566237
11984623,21,63,,0,12085,1,3,16657498
11865464,23,248,,2,27583,1,7,24507545
12367467,2,30,0,0,643,1.088339222614841,283,162780
12368381,7,3,0,0,115,1.0263157894736843,76,69378
12358861,23,12,0,0,856,1,1,652141
11802894,3,1,0,2,373,1,1,29457469
12367141,2,15,0,0,1525,1.074766355140187,321,185295
12243407,12,5,0,0,1159,1,7,3878381
12364447,4,27,0,1,1088,1,10,402917
12367827,16,1,0,0,84,1.1111111111111112,63,137042
12357207,24,18,,0,1838,1.1265822784810127,237,705787
12365267,2,1,0,0,48,1.088235294117647,34,347188
12349159,24,6,0,0,1130,1.096774193548387,31,881738
11905351,6,4,,1,95,1,1,22273612
12367334,,0,0,0,140,1,9,170606
12367231,4,14,0,0,417,1.0263157894736843,76,177971
12366263,24,2,,2,583,1.0344827586206897,58,266462
12181326,10,178,,1,24006,1.0422535211267605,71,5692869
12181000,4,1,0,0,607,1.3333333333333333,3,5701815
11957583,2,13,,0,1994,1,1,18918140
11971502,7,0,,0,203,1,1,17775212
12368413,7,24,,0,891,1.2338308457711442,201,66866
12349890,25,7,0,1,1215,1.0454545454545454,22,855015
12148624,24,134,,2,10808,1.0673076923076923,104,7016586
12368436,30,0,0,0,130,1.2,65,65022
11818786,4,9,0,4,1203,1.25,4,28748968
12357431,24,10,,3,3153,1.0571428571428572,70,696873
12368037,1,22,0,0,1296,1.0695792880258899,618,98474
12131761,2,21,0,0,1518,1,2,7834746
12187830,2,35,,5,1906,1.0949367088607596,158,5344227
12231176,7,61,,3,6367,1,12,4018446
12367887,1,13,0,0,571,1.0716112531969308,391,116402
12367076,6,18,0,0,806,1.0610687022900764,131,188074
12368402,2,15,0,0,1661,1.121212121212121,330,67504
12364548,24,14,,0,1502,1.0536912751677852,149,395185
12174458,30,5,,0,467,1,1,6037091
12364739,3,12,0,0,497,1,7,369647
12292934,2,76,,4,5465,1.0909090909090908,33,2325819
12368446,4,6,0,0,117,1.1964285714285714,56,64420
12095612,24,4,0,0,837,1.0116279069767442,86,9425873
12367424,30,22,0,0,355,1.0746268656716418,134,164722
11288136,24,123,,38,46418,1.0585365853658537,205,65888293
12368288,2,5,0,0,92,1.0158730158730158,63,78197
12367113,4,6,0,0,531,1.0625,80,186064
12367724,3,11,0,0,301,1.0339622641509434,265,144531
12363143,3,4,0,0,293,1,2,504652
11919117,,4,0,0,1135,1,1,21297972
12368543,24,2,,0,341,1.2195121951219512,41,55830
12285053,4,4,,0,552,1.1666666666666667,6,2672806
11871400,6,19,,4,4917,1.0277777777777777,36,24264716
12367891,10,14,0,0,681,1.2286821705426356,258,114357
12080753,8,0,0,0,802,1,2,10093007
12367520,1,9,0,0,255,1.0557768924302788,251,159301
12366067,8,16,0,1,482,1.09375,32,279530
12366903,30,46,0,0,1212,1.1046511627906976,86,222060
12310678,10,31,0,0,1970,1,4,1605104
12123985,27,12,0,0,3970,1,11,8124673
12365211,24,2,,0,556,1.0606060606060606,66,349017
12365639,12,5,0,0,457,1.0666666666666667,15,329329
11951001,2,37,0,0,2953,1,1,19413416
12367755,2,5,0,0,480,1.0656370656370657,259,142597
12368536,30,22,,0,419,1.3,70,56821
12368054,2,6,0,0,117,1.0952380952380953,105,97314
12367897,30,27,0,0,360,1.2444444444444445,135,111225
12368184,12,2,0,0,166,1.0178571428571428,56,86179
12099686,2,6,0,0,245,1,1,9257669
12347794,3,37,0,0,3054,1,9,960382
12358113,30,20,0,0,688,1.1,20,684746
12367884,3,13,0,0,853,1.1189710610932475,311,119907
12368331,30,5,,0,184,1.1956521739130435,92,74787
12368063,2,26,0,0,451,1.278688524590164,122,96485
12368143,1,18,0,0,746,1.1059907834101383,217,89680
12313145,16,19,,0,1960,1.0357142857142858,28,1473404
12290289,2,67,0,0,2350,1,1,2428095
12366632,24,2,0,0,774,1.0753968253968254,252,239400
12368175,16,1,0,0,120,1,3,86911
12368409,30,15,,0,224,1.2,75,67009
12364769,6,12,0,0,1342,1.09375,160,367339
12290250,2,194,,1,5067,1,3,2430654
11610702,7,547,,30,83275,1.1235294117647059,170,46217860
12058705,4,39,,7,4702,1.2195121951219512,82,10802055
12364535,6,4,0,0,501,1.0588235294117647,34,395807
11939332,2,20,0,1,2373,1,2,20099021
12365845,2,80,,1,3352,1.1291866028708133,209,315055
12195142,2,381,,100,37613,1.3414634146341464,82,5027298
12368222,3,24,0,0,1409,1.1297071129707112,239,83416
12368421,4,4,0,1,121,1.0819672131147542,61,66104
12368386,7,11,0,0,1033,1.1685393258426966,89,68783
12350744,10,5,0,0,415,1,16,792009
11405468,24,61,,4,15424,1,47,58303115
12365931,24,6,,3,1354,1.0570342205323193,263,307743
12360701,3,11,0,0,933,1,11,579975
12367515,2,28,0,0,1514,1.0748663101604279,374,159498
12318797,2,10,,0,411,1.1020408163265305,49,1281384
12368521,3,1,0,0,210,1.0392156862745099,51,57610
12362717,12,0,0,0,160,1,1,516339
12152803,7,29,,1,1959,1.170731707317073,41,6825026
12366825,12,0,0,0,381,1.0833333333333333,24,228764
12121433,7,2,0,0,161,1,2,8198148
12368227,7,8,0,0,551,1.056,250,83027
12308473,3,50,0,0,2308,1.0263157894736843,76,1731259
12368122,16,1,0,0,73,1,24,91990
12366793,4,8,,0,279,1.0263157894736843,76,230851
12367899,2,8,0,0,363,1.082236842105263,304,111014
12114872,7,24,,0,2738,1,1,8548256
12289652,2,668,,7,13468,1,4,2476391
12365455,4,26,0,0,1019,1.011764705882353,85,340154
12150125,2,7,,0,1812,1,1,6961074
12361644,27,1,0,0,394,1.0454545454545454,22,524789
12351368,8,4,,0,826,1,10,764885
12368398,30,2,0,0,87,1.0576923076923077,52,67814
12365953,27,1,0,0,166,1,18,305670
12366787,2,15,,0,552,1.1162790697674418,172,231205
12189725,12,10,,0,5885,1,9,5255409
12368362,2,3,0,0,206,1.0580645161290323,155,72222
12350962,6,8,0,0,551,1,3,783096
12003221,7,2,0,0,926,1,5,14961536
12368229,30,10,0,0,222,1.161764705882353,136,82941
12004251,2,3,0,0,776,1,1,14864822
11853101,21,6,,1,3920,1,14,25439344
12368305,2,1,0,0,236,1.1,110,76902
12094692,7,4,0,0,476,1,2,9478268
12363838,,1,0,0,381,1,6,435112
12111672,23,16,0,0,2613,1,2,8701334
12367173,1,29,0,0,1579,1.083011583011583,518,182972
12286732,7,25,,0,2259,1.0769230769230769,195,2596411
12366962,4,4,0,0,223,1,24,196285
12308293,6,8,0,0,669,1,2,1740175
12087399,4,65,,0,14296,1.0769230769230769,156,9827704
11897235,2,8,0,0,4487,1,3,22825020
12367670,24,1,0,0,408,1.032085561497326,187,147214
12348224,10,9,0,0,794,1.1408450704225352,71,942849
12190613,7,2,0,0,668,1,2,5193850
12368141,6,3,0,0,310,1.1595744680851063,94,89823
12368490,4,8,0,0,391,1.036144578313253,83,60655
12367436,24,1,0,0,680,1.0666666666666667,270,164327
12231935,30,15,0,0,506,1.25,8,3993623
12318437,10,18,0,0,1778,1,4,1286717
12211998,7,8,,1,623,1,2,4503640
12368393,2,10,,0,209,1.054726368159204,201,68265
12306628,7,19,,0,2314,1.1666666666666667,6,1828442
12363205,23,19,0,0,875,1,2,499509
12366944,2,25,0,0,3176,1.1005385996409336,557,199339
12361246,1,10,0,0,1287,1,3,542029
12363994,7,107,,8,7643,1.1442080378250592,423,423836
12347934,23,60,,1,6154,1.0714285714285714,28,955858
12367192,2,3,,1,360,1.0952380952380953,84,181102
12368559,24,0,0,0,132,1,13,54456
12367952,1,6,0,0,423,1.0992063492063493,252,105075
12368231,30,5,,0,252,1.1730769230769231,104,82776
12366641,24,3,,0,748,1.0497237569060773,181,238933
12347810,10,10,0,0,1939,1.037037037037037,27,960121
12363652,30,18,,0,482,1.163265306122449,49,446604
11889398,2,14,,0,5241,1,2,23426734
12367631,7,23,0,0,1038,1.0996784565916398,311,150152
12367928,1,13,0,0,1399,1.1223241590214068,327,107088
12365597,4,6,0,0,1251,1.0705882352941176,85,332037
12322679,,52,,0,7537,1,3,1223874
12363192,24,14,,4,1680,1.0204081632653061,49,500554
12295936,30,8,0,0,199,1,16,2180650
12364188,30,13,0,0,461,1.1363636363636365,22,411159
12347254,3,9,,0,445,1.5,4,1002451
12283017,2,213,,9,10432,1.5,6,2754636
12367676,7,37,0,0,708,1.0784313725490196,561,146735
12086675,2,53,,5,8423,1,5,9849658
11091509,24,497,,372,208722,1.173913043478261,23,74376790
12364500,4,14,0,0,705,1,8,400944
11640274,6,1237,,91,125519,1,3,44406017
12367954,2,14,0,0,484,1.030674846625767,326,104984
12368267,7,4,,0,102,1.0735294117647058,68,79439
11984784,2,10,0,0,616,1,1,16646692
12367772,10,3,0,0,362,1.0869565217391304,184,141468
12251132,7,5,,0,265,1.3333333333333333,3,3729709
12367895,24,4,0,0,427,1.1234256926952142,397,111328
12367671,24,1,0,0,366,1.0334928229665072,209,147193
12368420,3,3,0,0,117,1.069767441860465,43,66353
12350095,1,64,,0,4554,1.048689138576779,267,846512
12347803,2,19,0,0,1550,1.1612903225806452,124,960259
12367939,2,15,0,0,1084,1.0654545454545454,550,105938
11865774,7,6,0,0,2071,1,1,24495404
12368152,10,6,0,0,171,1.2380952380952381,63,88813
12204036,2,14,,0,621,1.2,5,4735898
11840376,4,14,,2,2122,1,9,26778394
12367112,24,2,0,0,690,1.0833333333333333,228,186133
10201032,24,382,,78,240479,1,14,110225469
12352956,7,100,,25,4935,1.1222222222222222,90,743470
12363104,24,6,0,4,1403,1.025,40,507028
12368314,2,20,0,0,422,1.0466666666666666,150,75797
11910351,25,2,0,1,1652,1,1,21920344
12368200,1,5,0,0,133,1.0309278350515463,97,84981
12368136,30,2,0,0,313,1.096969696969697,165,90504
12312030,36,28,,3,8192,1.0701754385964912,57,1542341
12366680,4,2,0,0,247,1.0476190476190477,21,236694
12365569,7,57,,0,3305,1.041522491349481,289,333694
12366143,6,35,0,0,1625,1.0093457943925233,107,273964
12367050,2,108,,5,3714,1.111587982832618,466,188847
12367410,1,11,0,0,404,1.0340909090909092,88,165668
12308658,1,135,,0,4436,1.064102564102564,312,1726374
12367576,30,7,0,0,138,1.0833333333333333,48,154467
12368261,1,11,0,1,727,1.0462962962962963,324,79676
11937577,2,21,0,1,1223,1,1,20189434
12368474,21,0,0,0,38,1,15,62053
11980870,7,12,0,0,821,1,3,17009281
12350818,24,4,,0,1399,1.0625,128,789183
12368510,10,4,0,0,132,1,40,58976
12365321,2,62,,1,4322,1,22,345941
12287631,2,56,,0,2829,1,1,2569614
11956290,3,3,0,0,256,1,1,19013715
12087862,7,14,,0,1260,1,1,9812452
12368416,7,1,,0,90,1.0384615384615385,52,66743
11952934,7,4,,0,1438,1,7,19266057
12367871,2,6,0,0,236,1.109452736318408,201,129009
12368368,2,4,0,0,119,1.021505376344086,93,71940
12367596,24,0,0,0,517,1.0469483568075117,213,153167
12031679,2,12,0,1,553,1,1,12489617
12361354,1,63,0,0,3092,1.04093567251462,171,536048
12192414,2,776,,90,58637,1.260115606936416,173,5108561
12367104,30,12,0,0,319,1.1590909090909092,44,186766
12075659,24,180,,4,30274,1.0701754385964912,228,10294766
12367896,2,5,0,0,227,1.0649350649350648,231,111262
12360851,1,5,0,0,709,1,2,574501
12368412,21,0,0,1,56,1.0833333333333333,24,66932
12358653,30,10,0,0,389,1,2,667057
12368529,4,8,0,0,200,1.0857142857142856,35,57387
12131258,7,0,0,0,56,1,1,7850478
12366028,6,15,0,0,1145,1.0185185185185186,54,284604
12363834,4,17,0,0,943,1.034965034965035,143,435239
11889210,2,124,,14,23537,1,10,23434180
12367480,24,1,,1,740,1.0809716599190284,247,162109
12365741,1,32,,1,1503,1.1194029850746268,201,321970
12365368,2,117,,1,4255,1.0593607305936072,219,344367
11992365,3,19,0,0,1258,1,4,15960447
11804210,18,30,,4,7691,1,15,29364202
12352181,24,20,,1,1029,1.04,100,750220
12368296,10,1,0,0,199,1.0714285714285714,56,77564
12351436,1,93,,0,6672,1.086046511627907,430,762086
11852738,23,1,0,0,492,1,1,25485787
12366984,23,1,0,0,199,1,7,193205
12360788,1,6,0,0,309,1,1,575551
12035130,2,186,,9,8514,1.025,40,12089441
12365950,3,10,0,0,333,1.1129032258064515,62,306219
12042211,4,2,0,0,404,1,1,11605819
12368486,10,3,0,0,202,1.0606060606060606,33,60876
11902823,7,31,,2,4747,1,1,22454870
11802767,23,3,0,2,453,1,1,29465097
12366587,7,53,0,0,3010,1.079136690647482,278,244461
12368367,2,7,0,0,219,1.0476190476190477,252,71993
12362919,12,11,,0,1303,1,16,512567
12349986,10,5,0,1,1114,1.054945054945055,91,851518
12179912,7,39,,2,2101,1.1451612903225807,62,5764343
11959230,21,157,,38,22891,1.1134020618556701,97,18798554
12277394,7,17,,1,966,1.1666666666666667,6,2981569
12366922,1,9,,0,483,1.0384615384615385,26,216496
11828785,4,17,0,0,863,1,1,27875492
12367975,30,9,,0,329,1.146341463414634,82,102990
12368422,7,10,0,0,234,1.0620689655172413,145,66035
12366082,7,38,,2,3819,1.103030303030303,165,278656
12247786,24,30,,1,3542,1.04,75,3788975
12367560,21,1,0,0,212,1,59,156248
12368060,2,7,0,0,181,1.1066666666666667,150,96659
12344022,3,7,0,0,639,1,38,1059242
12363175,2,35,0,0,2671,1.080568720379147,633,501283
12360751,1,37,0,0,2817,1,2,577304
12367894,1,11,0,0,842,1.0891089108910892,303,111935
12363237,10,4,,0,392,1.0930232558139534,43,496381
12133811,16,6,0,0,1492,1,1,7762509
12102774,7,248,,0,33004,1.0679611650485437,103,9133791
11370655,18,211,,151,127908,1,9,61249791
12131566,7,27,,0,2325,1,1,7841079
11901342,7,1030,,42,108447,1.1166666666666667,120,22554796
12367140,21,5,,0,779,1.0461538461538462,65,185338
12368041,7,10,0,0,317,1.07981220657277,213,98234
12258105,2,108,,5,2710,1,1,3562329
12368552,7,9,0,0,160,1.0263157894736843,38,55155
12367940,2,2,0,0,159,1.0689655172413792,145,105897
12214191,2,1,,0,231,1,2,4465911
12367577,2,30,0,0,873,1.16289592760181,221,154463
12368209,23,2,0,0,147,1.0425531914893618,47,84327
12365901,4,16,0,0,1079,1.037037037037037,81,310212
12208757,2,129,,1,5067,1.0728476821192052,151,4588511
12368161,2,25,0,0,711,1.0598290598290598,234,87948
12358690,4,82,,0,6045,1.0714285714285714,98,664844
12366241,4,24,,0,1210,1,36,268120
12243654,7,608,,169,56369,1.225609756097561,328,3862140
11910243,7,28,0,1,4650,1,2,21927193
12368565,7,5,,1,300,1.1,30,54133
12368052,30,10,0,0,118,1.2325581395348837,86,97499
12367818,2,9,0,0,552,1.0970149253731343,402,137621
12368400,4,3,,0,211,1.0576923076923077,104,67612
12307328,9,6,0,0,669,1.0625,16,1803345
12366005,3,15,0,0,1137,1.062015503875969,129,290438
12366145,23,9,0,0,448,1.0769230769230769,13,273792
12098518,21,1,0,0,2167,1,2,9316592
12367862,4,7,0,0,270,1.1,260,132166
12219519,21,16,,0,3648,1.056338028169014,71,4294948
12246971,21,12,,0,3411,1.25,8,3797159
12065821,7,14,,0,2332,1.108910891089109,101,10617090
12368047,4,14,0,0,1115,1.1188524590163935,244,97848
12361617,24,12,,1,1309,1.0952380952380953,84,526368
12366069,7,34,,2,2151,1.1209964412811388,281,279479
7239848,,2194,,22,805633,1,4,177765827
12368433,1,8,0,0,309,1.081447963800905,221,65292
12367288,30,49,0,0,939,1.3275862068965518,174,173541
11835577,6,5,,2,530,1,3,27268729
12156550,7,7,0,0,588,1,2,6703256
12368100,7,9,0,0,289,1.0892857142857142,224,93622
12348497,17,2,0,0,396,1,7,928390
12367842,1,13,0,1,547,1.0924369747899159,595,136036
12368580,1,11,0,0,179,1,5,53689
11966239,1,4,,0,1284,1,1,18214948
12366007,4,35,,0,1999,1.1012658227848102,316,289697
12368317,23,8,0,0,408,1.03125,32,75736
12366121,5,30,,1,671,1.010752688172043,93,275799
12367458,1,0,0,0,41,1,10,163232
12359145,9,9,0,0,542,1,17,618173
12368101,1,16,0,0,331,1.070967741935484,465,93555
12365842,2,40,,0,3891,1.063157894736842,380,315401
12365892,24,2,,0,837,1.0307692307692307,65,310843
12286008,2,75,,30,3905,1,4,2644061
12367542,7,14,0,0,1767,1.0811209439528024,678,157330
12368530,1,6,0,0,217,1.0517241379310345,58,57371
12365713,3,9,,0,485,1.112,125,323666
12205394,2,20,,0,530,1.148936170212766,141,4682008
12368378,10,3,0,0,249,1.0405405405405406,74,69717
12366147,30,17,0,0,369,1.0909090909090908,22,273552
11992377,30,26,,0,1167,1,1,15959611
12367148,1,2,0,0,208,1,29,184924
12365935,2,22,,1,1244,1.2,5,307546
12298293,,4,,0,569,1,9,2097816
12299578,2,6,,0,621,1.0535117056856187,299,2069217
11804393,16,30,0,6,7963,2,1,29352997
10932791,17,291,,108,123925,1.0212765957446808,47,82158560
12368431,1,8,0,0,210,1.1083333333333334,120,65507
12368572,22,0,0,0,5,1,1,53995
12367561,7,4,0,0,146,1.0555555555555556,90,155908
12368190,7,7,0,0,478,1.0557491289198606,287,85952
12368042,30,5,0,0,255,1.2293577981651376,109,98183
12367290,10,16,0,0,883,1.0492610837438423,203,173433
12246095,2,52,,1,5993,1.25,4,3809354
12121996,23,16,,0,4341,1,2,8174577
12336458,3,5,0,0,741,1,1,1106061
11991070,7,9,0,0,298,1,1,16066778
12336342,2,51,,2,4953,1,6,1106648
12057383,2,13,0,3,2292,1,1,10824912
11819524,6,8,0,2,729,1,1,28682719
12208206,2,8,,0,1552,1.1428571428571428,7,4604407
12368396,12,2,0,0,50,1,17,67865
12366186,10,13,0,0,723,1.123076923076923,65,272396
12368334,23,4,0,0,318,1.087719298245614,57,74626
12037395,4,7,0,0,254,1,1,11928101
12367990,7,8,0,0,106,1.024390243902439,82,102211
12368029,2,1,0,0,151,1.042857142857143,140,99324
12367472,7,55,,1,3998,1.1570247933884297,363,162495
12367423,23,1,0,0,27,1,8,164790
12347835,2,4,,0,261,1,6,959329
12366481,1,42,0,0,1525,1.1029126213592233,515,251120
12360509,1,33,0,0,2203,1,5,590898
12010122,30,2,,0,264,1,1,14335224
623834,24,56,,1,38333,1,27,297827838
12368387,2,10,0,0,154,1.0657894736842106,152,68731
12367722,1,7,0,0,230,1.0316455696202531,158,144555
12365760,1,27,,0,1794,1.11864406779661,59,320581
11192044,23,79,,41,42360,1,3,70934571
12305671,30,13,0,0,268,1,1,1884870
12367199,2,85,0,0,5894,1.0823412698412698,1008,180432
12367541,4,5,0,0,419,1.1391304347826088,115,157433
12365007,30,14,,0,575,1.2075471698113207,53,359094
11925187,2,9,0,1,1134,1,1,20889672
12367786,1,26,,0,1905,1.135678391959799,597,140690
12297257,4,177,,13,8603,1.1237113402061856,97,2146991
11841192,23,17,,0,2732,1,1,26695126
12367933,7,2,0,0,103,1.0338983050847457,59,106361
12368353,4,12,0,0,1030,1.2435897435897436,78,73497
12367216,7,31,0,0,2022,1.0408921933085502,269,179402
12367167,30,16,,0,519,1.1951219512195121,41,183446
12368198,23,5,0,0,351,1.0188679245283019,53,85195
12368295,7,33,,0,1296,1.0794573643410852,516,77755
12134297,16,11,0,0,542,1,33,7750185
11959716,2,3,0,0,2460,1,1,18750184
12008126,30,4,0,0,396,1,1,14520629
12334804,24,4,,0,1285,1.0857142857142856,70,1115387
12205687,2,291,,68,36567,1.2722772277227723,202,4674302
